Area,Year,Area harvested,Production,Yield,Temp_Medie_An,Precip_Tot_An,Zile_Inghet_An,Temp_Max_primavara_critica,Precip_primavara_critica,Inghet_primavara_critica,Umid_Sol_primavara_critica,Temp_Max_vara_crestere,Precip_vara_crestere,Inghet_vara_crestere,Umid_Sol_vara_crestere
Southern Europe,2013,186288.0,4253302.0,228319.0,15.67,834.0,12.0,27.32,266.1,1.0,0.867,38.1,95.2,0.0,0.532
Southern Europe,2014,170024.0,4378476.0,257521.0,16.0,1213.9,5.0,27.27,168.5,0.0,0.853,33.37,211.6,0.0,0.574
Southern Europe,2015,190353.0,4630797.0,243274.0,16.17,827.4,6.0,30.64,252.7,0.0,0.867,37.37,112.0,0.0,0.499
Southern Europe,2016,177869.0,4376219.0,246036.0,16.0,806.9,8.0,28.16,171.3,0.0,0.728,35.04,89.1,0.0,0.477
Southern Europe,2017,166210.0,3799322.0,228586.0,16.28,474.5,15.0,30.52,75.4,0.0,0.595,40.92,33.2,0.0,0.387
Southern Europe,2018,200499.0,4579856.0,228423.0,16.48,825.1,11.0,29.86,255.7,1.0,0.751,37.07,114.3,0.0,0.486
Southern Europe,2019,187654.0,4491937.0,239373.0,16.38,838.7,11.0,27.01,212.9,0.0,0.73,38.54,65.1,0.0,0.481
Spain,2005,38974.0,774210.0,198648.0,13.34,328.6,92.0,34.1,63.1,14.0,0.497,39.85,28.0,0.0,0.425
Spain,2006,37844.0,650384.0,171859.0,13.91,486.5,65.0,33.5,92.7,7.0,0.565,38.0,50.4,0.0,0.431
Spain,2007,36902.0,721178.0,195431.0,12.61,431.1,54.0,28.17,195.1,12.0,0.608,38.82,54.2,0.0,0.468
Spain,2008,33362.0,661724.0,198347.0,12.79,526.8,54.0,26.46,190.2,10.0,0.522,38.23,51.4,0.0,0.458
Spain,2009,32715.0,601979.0,184007.0,13.88,370.8,66.0,31.01,80.4,8.0,0.554,37.81,22.4,0.0,0.427
Spain,2010,31812.0,645918.0,203042.0,12.56,555.2,75.0,30.89,142.0,13.0,0.655,37.81,68.9,0.0,0.453
Spain,2011,31507.0,670264.0,212735.0,14.0,415.0,45.0,29.96,175.0,6.0,0.594,38.71,41.3,0.0,0.442
Spain,2012,30753.0,481223.0,156480.0,13.32,352.6,78.0,32.88,126.3,11.0,0.502,40.87,11.8,0.0,0.425
Spain,2013,30800.0,546400.0,177403.0,12.7,413.8,80.0,24.66,192.1,11.0,0.632,37.94,15.9,0.0,0.446
Spain,2014,30726.0,620823.0,202051.0,13.88,489.6,47.0,29.52,93.5,6.0,0.531,37.22,34.4,0.0,0.428
Spain,2015,30721.0,593592.0,193220.0,14.31,316.2,57.0,33.04,84.4,9.0,0.55,39.5,62.1,0.0,0.431
Spain,2016,30872.0,621164.0,201206.0,13.79,540.8,47.0,26.13,215.2,19.0,0.588,38.14,16.9,0.0,0.443
Spain,2017,30550.0,587034.0,192155.0,14.44,309.0,54.0,32.01,77.1,5.0,0.528,40.0,94.5,0.0,0.436
Spain,2018,29930.0,562960.0,188092.0,13.42,616.3,50.0,25.48,283.7,7.0,0.656,40.02,44.1,0.0,0.469
Spain,2019,29640.0,638840.0,215533.0,14.18,396.9,50.0,31.99,99.4,4.0,0.5,40.15,50.0,0.0,0.426
Sweden,2005,1440.0,17683.0,122799.0,6.76,566.8,130.0,16.97,76.3,42.0,0.548,29.02,213.9,0.0,0.39
Sweden,2006,1600.0,24000.0,150000.0,7.05,646.0,117.0,16.85,153.0,42.0,0.577,27.79,168.8,0.0,0.385
Sweden,2007,1400.0,21000.0,150000.0,7.0,655.1,107.0,18.89,106.2,22.0,0.617,25.28,201.9,0.0,0.395
Sweden,2008,1400.0,22200.0,158571.0,7.39,743.8,90.0,20.7,135.7,27.0,0.662,27.37,217.8,0.0,0.394
Sweden,2009,1500.0,21000.0,140000.0,6.47,734.2,116.0,21.94,121.2,37.0,0.701,24.36,317.2,0.0,0.501
Sweden,2010,1500.0,23500.0,156667.0,4.93,634.8,155.0,18.73,157.5,44.0,0.631,27.56,193.9,0.0,0.428
Sweden,2011,1310.0,20684.0,157893.0,7.17,585.8,110.0,20.29,92.9,30.0,0.583,26.07,172.6,0.0,0.375
Sweden,2012,1500.0,23390.0,155933.0,6.0,947.6,123.0,21.69,190.9,27.0,0.641,23.37,303.2,0.0,0.493
Sweden,2013,1400.0,27400.0,195714.0,6.61,558.9,119.0,18.28,90.8,42.0,0.743,25.24,149.0,0.0,0.434
Sweden,2014,1290.0,24580.0,190543.0,7.46,584.8,87.0,20.44,148.9,24.0,0.617,28.45,148.5,0.0,0.385
Sweden,2015,1330.0,25350.0,190602.0,7.38,703.6,82.0,14.46,150.8,18.0,0.604,26.28,206.2,0.0,0.439
Sweden,2016,1540.0,26280.0,170649.0,6.79,582.0,116.0,20.82,93.6,28.0,0.573,27.61,245.4,0.0,0.383
Sweden,2017,1400.0,22130.0,158071.0,6.69,635.2,116.0,22.55,95.9,37.0,0.509,23.1,179.0,0.0,0.358
Sweden,2018,1410.0,30610.0,217092.0,7.52,466.7,124.0,24.09,93.2,42.0,0.705,30.39,106.8,0.0,0.351
Sweden,2019,1520.0,22210.0,146118.0,7.22,762.5,97.0,18.77,172.0,30.0,0.593,28.14,163.9,0.0,0.387
Switzerland,2005,4315.0,212996.0,493618.0,6.59,1240.3,122.0,25.11,299.1,20.0,0.866,29.07,481.1,0.0,0.745
Switzerland,2006,4280.0,259305.0,605853.0,7.54,1361.7,122.0,21.37,516.0,32.0,0.904,26.79,396.7,0.0,0.752
Switzerland,2007,4235.0,274922.0,649166.0,7.6,1549.2,111.0,24.19,383.8,19.0,0.847,28.22,648.7,0.0,0.837
Switzerland,2008,4195.0,254887.0,607597.0,7.12,1381.8,119.0,23.24,377.5,27.0,0.886,26.51,455.6,0.0,0.779
Switzerland,2009,4226.0,251054.0,594070.0,7.27,1231.1,133.0,25.92,299.3,27.0,0.876,28.04,425.7,0.0,0.76
Switzerland,2010,4218.0,201641.0,478049.0,6.07,1305.4,135.0,22.19,313.3,26.0,0.842,28.75,505.6,0.0,0.796
Switzerland,2011,4187.0,327500.0,782183.0,8.44,1140.6,99.0,23.73,182.4,17.0,0.804,29.68,448.4,0.0,0.735
Switzerland,2012,4138.0,233556.0,564418.0,7.24,1497.6,117.0,25.25,284.9,23.0,0.86,31.67,470.2,0.0,0.763
Switzerland,2013,3993.0,210129.0,526243.0,6.71,1267.2,144.0,19.96,379.6,39.0,0.904,30.5,327.4,0.0,0.791
Switzerland,2014,3894.0,231343.0,594101.0,8.19,1386.4,105.0,21.05,282.7,22.0,0.835,28.09,567.7,0.0,0.802
Switzerland,2015,3863.0,214250.0,554621.0,8.3,1245.5,105.0,23.56,421.1,28.0,0.897,30.89,358.3,0.0,0.745
Switzerland,2016,3854.0,227300.0,589777.0,7.84,1500.4,110.0,21.73,431.9,28.0,0.88,27.72,531.6,0.0,0.858
Switzerland,2017,3806.0,145864.0,383248.0,7.86,1517.1,112.0,24.14,382.9,15.0,0.867,28.54,505.1,0.0,0.781
Switzerland,2018,3786.0,296778.0,783883.0,8.78,1276.5,103.0,22.81,289.4,24.0,0.866,26.82,336.8,0.0,0.717
Switzerland,2019,3736.0,189726.0,507832.0,8.2,1452.9,121.0,18.59,380.3,28.0,0.853,30.57,415.1,0.0,0.758
Syrian Arab Republic,2005,33370.0,296057.0,88720.0,17.14,81.0,30.0,35.96,27.0,2.0,0.561,40.0,0.3,0.0,0.55
Syrian Arab Republic,2006,34720.0,374330.0,107814.0,17.18,145.2,38.0,39.04,34.5,0.0,0.568,40.83,0.1,0.0,0.55
Syrian Arab Republic,2007,32320.0,280247.0,86710.0,17.56,111.1,41.0,36.88,58.3,1.0,0.572,42.62,0.0,0.0,0.55
Syrian Arab Republic,2008,33600.0,360700.0,107351.0,17.79,53.8,49.0,36.83,9.3,0.0,0.553,42.92,0.1,0.0,0.55
Syrian Arab Republic,2009,35500.0,360978.0,101684.0,17.57,114.0,19.0,38.12,30.5,0.0,0.561,39.55,0.4,0.0,0.55
Syrian Arab Republic,2010,50662.0,393146.0,77602.0,19.41,64.4,9.0,36.36,11.1,0.0,0.56,42.49,0.1,0.0,0.55
Syrian Arab Republic,2011,51757.0,307760.0,59462.0,16.8,100.4,33.0,33.85,27.3,0.0,0.558,43.18,0.1,0.0,0.55
Syrian Arab Republic,2012,50632.0,349166.0,68962.0,17.76,116.9,42.0,36.17,18.4,10.0,0.56,43.2,1.2,0.0,0.55
Syrian Arab Republic,2013,53180.0,256614.0,48254.0,17.3,102.9,33.0,35.64,25.8,2.0,0.564,38.97,0.2,0.0,0.55
Syrian Arab Republic,2014,53275.0,397858.0,74680.0,17.92,65.5,20.0,37.86,17.8,1.0,0.556,40.64,1.6,0.0,0.55
Syrian Arab Republic,2015,48552.0,347844.0,71644.0,17.72,143.1,25.0,37.56,42.9,0.0,0.563,42.82,16.2,0.0,0.55
Syrian Arab Republic,2016,50049.0,344809.0,68894.0,17.76,206.9,41.0,35.44,38.2,0.0,0.576,40.82,0.2,0.0,0.55
Syrian Arab Republic,2017,52130.0,308985.0,59272.0,17.71,116.7,35.0,36.32,60.0,0.0,0.586,43.13,0.1,0.0,0.55
Syrian Arab Republic,2018,52231.0,476635.0,91255.0,18.45,311.2,5.0,35.34,47.5,0.0,0.581,39.95,9.8,0.0,0.552
Syrian Arab Republic,2019,51933.0,286564.0,55180.0,17.39,319.2,18.0,37.83,86.3,1.0,0.659,40.25,2.6,0.0,0.562
Tajikistan,2005,30400.0,104800.0,34474.0,-0.41,171.9,248.0,13.3,95.3,87.0,0.59,22.22,14.0,7.0,0.501
Tajikistan,2006,30400.0,147000.0,48355.0,0.45,190.3,234.0,17.85,39.2,66.0,0.561,25.23,6.1,9.0,0.478
Tajikistan,2007,35300.0,111000.0,31445.0,0.82,154.8,227.0,16.63,97.0,66.0,0.527,23.57,12.7,0.0,0.472
Tajikistan,2008,38000.0,185500.0,48816.0,0.42,106.4,234.0,17.07,28.8,70.0,0.508,26.53,1.8,0.0,0.46
Tajikistan,2009,37000.0,148000.0,40000.0,-0.01,105.4,254.0,15.9,47.8,84.0,0.488,23.45,11.1,11.0,0.466
Tajikistan,2010,38000.0,156000.0,41053.0,0.78,147.8,251.0,14.3,74.9,83.0,0.542,23.5,11.7,6.0,0.487
Tajikistan,2011,40000.0,183300.0,45825.0,0.42,120.6,230.0,21.07,30.5,66.0,0.475,25.54,5.2,3.0,0.458
Tajikistan,2012,40700.0,218300.0,53636.0,-0.78,90.1,249.0,15.62,41.2,82.0,0.52,24.02,3.5,1.0,0.468
Tajikistan,2013,43000.0,227000.0,52791.0,1.12,45.1,223.0,18.5,21.6,80.0,0.474,27.0,3.4,0.0,0.46
Tajikistan,2014,44300.0,236000.0,53273.0,-0.17,270.4,239.0,14.56,118.3,79.0,0.505,23.53,60.8,7.0,0.516
Tajikistan,2015,44173.0,230387.0,52156.0,-0.24,371.7,241.0,14.98,137.5,80.0,0.628,24.44,51.8,4.0,0.547
Tajikistan,2016,42731.0,224128.0,52451.0,0.62,359.5,228.0,14.97,177.6,73.0,0.599,22.87,49.6,1.0,0.551
Tajikistan,2017,42869.0,231458.0,53992.0,-0.29,384.7,229.0,15.81,165.5,68.0,0.653,22.42,53.1,3.0,0.588
Tajikistan,2018,43022.0,237080.0,55107.0,0.03,366.6,250.0,17.61,182.3,86.0,0.607,24.05,36.9,1.0,0.537
Tajikistan,2019,43208.0,242918.0,56221.0,-0.47,397.5,256.0,14.59,163.3,84.0,0.63,23.29,76.0,11.0,0.589
Tunisia,2005,25780.0,100000.0,38790.0,19.87,175.3,6.0,41.93,16.5,0.0,0.307,46.27,15.7,0.0,0.278
Tunisia,2006,25410.0,120000.0,47226.0,20.31,189.2,1.0,41.58,30.1,0.0,0.332,45.68,13.2,0.0,0.291
Tunisia,2007,25000.0,101000.0,40400.0,20.2,173.1,1.0,39.0,101.2,0.0,0.346,45.61,7.3,0.0,0.302
Tunisia,2008,23600.0,110000.0,46610.0,20.5,55.5,0.0,39.23,6.3,0.0,0.286,46.85,4.4,0.0,0.266
Tunisia,2009,22700.0,110000.0,48458.0,19.93,195.2,0.0,38.1,39.0,0.0,0.315,44.27,1.7,0.0,0.281
Tunisia,2010,26294.0,126000.0,47920.0,20.52,143.5,1.0,37.63,40.6,0.0,0.292,46.49,1.6,0.0,0.275
Tunisia,2011,26337.0,128000.0,48601.0,20.07,120.6,0.0,36.61,31.8,0.0,0.303,45.67,6.3,0.0,0.278
Tunisia,2012,22090.0,111000.0,50249.0,20.66,91.4,4.0,36.93,43.3,0.0,0.309,45.47,1.1,0.0,0.275
Tunisia,2013,21010.0,120000.0,57116.0,20.45,102.3,0.0,38.02,14.1,0.0,0.267,44.68,8.4,0.0,0.26
Tunisia,2014,19790.0,121500.0,61395.0,20.72,81.2,0.0,40.11,22.9,0.0,0.289,46.16,10.4,0.0,0.268
Tunisia,2015,19170.0,90000.0,46948.0,20.37,126.5,2.0,42.04,24.0,0.0,0.314,44.68,9.8,0.0,0.276
Tunisia,2016,25719.0,126000.0,48991.0,21.18,121.7,0.0,44.69,32.6,0.0,0.272,45.16,0.3,0.0,0.262
Tunisia,2017,18220.0,98300.0,53952.0,20.06,97.6,1.0,42.04,34.4,0.0,0.304,46.56,1.2,0.0,0.275
Tunisia,2018,20365.0,111959.0,54976.0,20.73,111.4,0.0,37.91,23.0,0.0,0.298,46.23,10.4,0.0,0.274
Tunisia,2019,21535.0,119845.0,55651.0,20.62,114.1,0.0,36.98,44.1,0.0,0.286,47.13,3.9,0.0,0.268
Turkey,2005,160240.0,2570000.0,160384.0,10.67,384.0,119.0,29.51,155.6,29.0,0.592,37.75,33.5,0.0,0.457
Turkey,2006,162666.0,2002033.0,123076.0,11.03,348.9,124.0,31.61,131.9,17.0,0.542,38.66,38.6,0.0,0.446
Turkey,2007,157750.0,2457845.0,155806.0,11.51,344.9,136.0,31.67,97.7,38.0,0.529,38.13,49.0,0.0,0.441
Turkey,2008,158400.0,2504494.0,158112.0,10.94,313.8,105.0,31.06,88.7,15.0,0.536,38.07,30.4,0.0,0.443
Turkey,2009,162650.0,2782365.0,171065.0,10.68,474.8,103.0,29.32,155.5,27.0,0.627,33.77,64.3,0.0,0.469
Turkey,2010,165078.0,2600000.0,157501.0,12.76,528.2,63.0,28.6,144.9,13.0,0.604,39.03,69.8,0.0,0.465
Turkey,2011,166673.0,2680075.0,160798.0,9.72,379.7,146.0,24.84,137.1,30.0,0.629,39.17,74.0,0.0,0.484
Turkey,2012,174811.0,2888985.0,165263.0,11.1,440.2,118.0,27.32,137.1,27.0,0.568,40.22,27.7,0.0,0.453
Turkey,2013,173095.0,3128450.0,180736.0,10.95,262.3,106.0,28.56,96.0,16.0,0.582,35.93,21.5,0.0,0.445
Turkey,2014,171417.0,2480444.0,144702.0,12.21,393.1,85.0,29.92,108.9,15.0,0.506,38.06,66.7,0.0,0.453
Turkey,2015,171410.0,2569759.0,149919.0,11.09,451.2,122.0,29.53,191.8,27.0,0.623,36.45,119.6,0.0,0.497
Turkey,2016,173394.0,2925828.0,168739.0,11.2,408.8,111.0,26.54,156.8,18.0,0.552,37.44,26.4,0.0,0.459
Turkey,2017,175357.0,3032164.0,172914.0,11.37,331.7,116.0,28.6,144.4,27.0,0.534,38.49,46.1,0.0,0.457
Turkey,2018,174690.0,3625960.0,207565.0,12.61,414.1,80.0,28.6,159.7,7.0,0.564,37.13,35.3,0.0,0.453
Turkey,2019,174439.0,3618752.0,207451.0,11.56,379.0,116.0,32.09,91.3,34.0,0.568,40.39,112.0,0.0,0.468
Turkmenistan,2005,6000.0,45000.0,75000.0,17.45,113.9,78.0,38.13,57.6,5.0,0.168,46.11,2.9,0.0,0.135
Turkmenistan,2006,5000.0,43000.0,86000.0,17.53,79.2,88.0,39.61,29.0,3.0,0.145,44.35,1.3,0.0,0.124
Turkmenistan,2007,6000.0,63400.0,105667.0,17.15,116.1,72.0,39.84,77.0,10.0,0.162,42.8,1.3,0.0,0.131
Turkmenistan,2008,5600.0,61500.0,109821.0,16.94,58.7,89.0,39.13,35.4,0.0,0.145,46.01,2.9,0.0,0.126
Turkmenistan,2009,6000.0,64000.0,106667.0,16.89,194.1,67.0,39.87,95.4,2.0,0.176,42.39,12.9,0.0,0.142
Turkmenistan,2010,5900.0,63000.0,106780.0,17.57,120.1,58.0,37.75,64.2,3.0,0.18,44.33,3.4,0.0,0.14
Turkmenistan,2011,5900.0,62800.0,106441.0,16.2,155.0,104.0,40.03,63.5,11.0,0.165,45.99,5.0,0.0,0.136
Turkmenistan,2012,5900.0,63300.0,107288.0,16.49,118.7,102.0,38.38,38.6,16.0,0.169,44.17,7.4,0.0,0.134
Turkmenistan,2013,5900.0,63200.0,107119.0,17.35,118.8,62.0,37.27,63.7,3.0,0.164,42.5,2.3,0.0,0.134
Turkmenistan,2014,5900.0,63100.0,106949.0,16.41,53.7,108.0,39.97,4.1,9.0,0.132,43.77,0.0,0.0,0.119
Turkmenistan,2015,5900.0,63200.0,107119.0,17.13,152.3,75.0,41.63,30.3,12.0,0.172,45.73,5.4,0.0,0.134
Turkmenistan,2016,5900.0,63200.0,107119.0,17.48,135.1,62.0,39.33,53.9,1.0,0.171,44.94,17.8,0.0,0.143
Turkmenistan,2017,5900.0,63200.0,107119.0,17.0,130.3,96.0,41.05,48.4,15.0,0.173,45.06,0.1,0.0,0.136
Turkmenistan,2018,5967.0,64210.0,107609.0,17.17,122.5,69.0,41.13,31.4,1.0,0.158,46.68,3.6,0.0,0.132
Turkmenistan,2019,5889.0,66525.0,112965.0,17.2,223.1,67.0,38.36,143.1,0.0,0.219,46.65,5.0,0.0,0.166
Ukraine,2005,137900.0,719800.0,52197.0,8.63,589.4,146.0,30.38,118.1,37.0,0.633,35.35,214.2,0.0,0.456
Ukraine,2006,124100.0,536500.0,43231.0,8.23,510.0,132.0,28.47,178.4,31.0,0.602,35.8,156.4,0.0,0.437
Ukraine,2007,116000.0,754900.0,65078.0,10.36,445.6,134.0,36.37,49.7,29.0,0.481,38.87,148.2,0.0,0.372
Ukraine,2008,113500.0,719200.0,63366.0,9.38,563.1,123.0,27.98,144.1,19.0,0.535,37.82,157.5,0.0,0.412
Ukraine,2009,110000.0,853400.0,77582.0,9.31,494.3,123.0,25.74,99.2,34.0,0.596,35.75,125.4,0.0,0.404
Ukraine,2010,105200.0,897000.0,85266.0,8.91,685.1,127.0,24.18,149.1,26.0,0.658,39.44,171.5,0.0,0.452
Ukraine,2011,105200.0,954100.0,90694.0,8.45,523.7,157.0,29.11,86.2,34.0,0.57,33.94,261.4,0.0,0.452
Ukraine,2012,105500.0,1126800.0,106806.0,9.27,522.6,136.0,29.27,93.2,30.0,0.517,38.53,123.2,0.0,0.379
Ukraine,2013,103900.0,1211400.0,116593.0,9.36,452.9,135.0,27.47,134.3,34.0,0.636,34.54,128.4,0.0,0.409
Ukraine,2014,100200.0,1085350.0,108318.0,9.43,483.5,138.0,29.39,192.4,21.0,0.471,36.07,132.5,0.0,0.406
Ukraine,2015,97300.0,1179570.0,121230.0,9.9,504.4,139.0,29.13,169.5,29.0,0.541,35.89,147.0,0.0,0.412
Ukraine,2016,91600.0,1099240.0,120004.0,9.03,692.2,141.0,25.96,196.9,21.0,0.576,36.9,149.2,0.0,0.442
Ukraine,2017,91200.0,1076180.0,118002.0,9.54,460.4,119.0,29.74,81.3,22.0,0.562,38.1,126.9,0.0,0.396
Ukraine,2018,91800.0,1462360.0,159298.0,9.39,579.6,141.0,29.62,122.1,31.0,0.607,36.04,158.5,0.0,0.411
Ukraine,2019,87700.0,1153970.0,131582.0,10.48,399.9,115.0,30.12,108.2,24.0,0.561,35.86,109.9,0.0,0.399
United Kingdom of Great Britain and Northern Ireland,2005,8450.0,218100.0,258107.0,7.91,1178.8,61.0,15.07,274.3,16.0,0.951,25.72,263.7,0.0,0.848
United Kingdom of Great Britain and Northern Ireland,2006,15560.0,269239.0,173033.0,8.13,1300.1,62.0,19.85,312.5,26.0,0.955,25.7,237.8,0.0,0.801
United Kingdom of Great Britain and Northern Ireland,2007,14960.0,243100.0,162500.0,7.97,1185.9,35.0,19.3,206.1,6.0,0.928,21.37,396.3,0.0,0.885
United Kingdom of Great Britain and Northern Ireland,2008,15516.0,242900.0,156548.0,7.48,1450.8,74.0,19.73,249.5,22.0,0.947,22.9,458.1,0.0,0.859
United Kingdom of Great Britain and Northern Ireland,2009,15550.0,229000.0,147267.0,7.57,1324.6,60.0,21.0,259.6,7.0,0.946,24.68,415.4,0.0,0.841
United Kingdom of Great Britain and Northern Ireland,2010,15698.0,235450.0,149987.0,6.27,1016.4,115.0,21.29,203.6,23.0,0.948,21.01,306.5,0.0,0.823
United Kingdom of Great Britain and Northern Ireland,2011,15629.0,239890.0,153490.0,7.79,1451.1,51.0,18.61,257.0,12.0,0.941,21.87,361.4,0.0,0.882
United Kingdom of Great Britain and Northern Ireland,2012,15964.0,203550.0,127506.0,6.97,1385.2,70.0,24.33,195.4,19.0,0.938,20.31,504.7,0.0,0.929
United Kingdom of Great Britain and Northern Ireland,2013,16077.0,398500.0,247870.0,7.03,1098.4,90.0,18.54,239.8,41.0,0.951,23.8,256.5,0.0,0.827
United Kingdom of Great Britain and Northern Ireland,2014,16056.0,451400.0,281141.0,8.16,1249.7,33.0,19.34,271.6,8.0,0.957,24.02,296.9,0.0,0.842
United Kingdom of Great Britain and Northern Ireland,2015,15871.0,459600.0,289585.0,7.24,1428.0,54.0,16.49,274.4,20.0,0.954,25.09,335.7,0.0,0.87
United Kingdom of Great Britain and Northern Ireland,2016,16512.0,481100.0,291364.0,7.43,1177.6,70.0,19.77,219.6,22.0,0.949,24.85,343.7,0.0,0.851
United Kingdom of Great Britain and Northern Ireland,2017,16607.0,535300.0,322334.0,7.69,1298.6,63.0,22.57,206.2,14.0,0.931,22.1,446.0,0.0,0.885
United Kingdom of Great Britain and Northern Ireland,2018,16427.0,505600.0,307786.0,7.67,1137.2,73.0,21.75,209.2,27.0,0.95,26.25,270.7,0.0,0.77
United Kingdom of Great Britain and Northern Ireland,2019,15940.0,456400.0,286324.0,7.75,1217.8,59.0,19.97,269.3,14.0,0.929,25.82,379.7,0.0,0.849
United States of America,2005,149354.0,4384832.0,293587.0,14.84,916.8,79.0,30.07,214.1,7.0,0.733,39.94,352.5,0.0,0.563
United States of America,2006,145683.0,4455819.0,305857.0,15.73,857.0,77.0,33.98,336.0,8.0,0.568,42.45,246.9,0.0,0.511
United States of America,2007,142000.0,4122883.0,290344.0,14.06,1329.3,95.0,29.22,399.7,9.0,0.729,35.04,506.2,0.0,0.776
United States of America,2008,141151.0,4365055.0,309247.0,13.15,1525.3,106.0,29.46,560.6,14.0,0.789,35.44,500.5,0.0,0.78
United States of America,2009,139576.0,4394267.0,314830.0,13.37,1315.7,91.0,30.07,404.4,13.0,0.742,38.4,354.7,0.0,0.608
United States of America,2010,136217.0,4210290.0,309087.0,14.41,996.8,92.0,30.09,282.4,7.0,0.753,41.04,357.7,0.0,0.596
United States of America,2011,133870.0,4281731.0,319842.0,15.22,957.7,92.0,30.95,388.7,8.0,0.645,45.87,179.8,0.0,0.518
United States of America,2012,131604.0,4078839.0,309933.0,16.48,870.5,71.0,31.51,418.2,5.0,0.697,44.72,176.5,0.0,0.506
United States of America,2013,130661.0,4731694.0,362135.0,13.25,1209.7,107.0,29.87,401.9,21.0,0.656,37.6,397.1,0.0,0.638
United States of America,2014,128763.0,5358740.0,416171.0,13.79,872.0,106.0,34.79,169.5,17.0,0.572,39.6,297.1,0.0,0.533
United States of America,2015,131030.0,4556790.0,347767.0,14.66,1306.2,81.0,29.7,426.4,7.0,0.644,37.24,407.8,0.0,0.664
United States of America,2016,133060.0,5214040.0,391856.0,15.41,966.6,80.0,28.76,349.5,6.0,0.708,38.58,281.3,0.0,0.584
United States of America,2017,132820.0,5240670.0,394569.0,15.23,1152.7,67.0,30.15,518.1,7.0,0.679,39.25,325.3,0.0,0.603
United States of America,2018,117600.0,4644790.0,394965.0,14.51,1002.7,103.0,33.56,219.1,19.0,0.597,39.89,345.9,0.0,0.533
United States of America,2019,118860.0,4997680.0,420468.0,13.8,1582.8,93.0,29.05,598.7,12.0,0.76,34.05,514.8,0.0,0.811
Uruguay,2005,3822.0,77342.0,202360.0,17.36,1396.8,1.0,36.37,596.8,0.0,0.657,25.63,264.4,1.0,0.814
Uruguay,2006,3885.0,61285.0,157748.0,17.37,1083.2,1.0,35.58,208.6,0.0,0.588,25.71,298.8,1.0,0.672
Uruguay,2007,3855.0,66874.0,173473.0,16.74,1523.7,7.0,31.42,667.0,0.0,0.735,24.37,239.9,7.0,0.807
Uruguay,2008,3935.0,51266.0,130282.0,17.32,781.4,3.0,33.25,187.5,0.0,0.577,25.41,237.7,3.0,0.641
Uruguay,2009,3328.0,58775.0,176608.0,17.06,1460.6,5.0,32.8,237.0,0.0,0.566,29.38,211.7,5.0,0.622
Uruguay,2010,3342.0,52226.0,156272.0,16.65,1398.4,5.0,29.76,213.7,0.0,0.796,24.02,299.6,5.0,0.824
Uruguay,2011,3222.0,73368.0,227709.0,16.56,1173.8,9.0,33.07,257.0,0.0,0.584,23.44,376.9,9.0,0.697
Uruguay,2012,3347.0,50270.0,150194.0,17.64,1229.3,7.0,33.73,211.8,0.0,0.611,27.38,274.0,7.0,0.65
Uruguay,2013,3268.0,45626.0,139614.0,16.66,1244.1,6.0,30.64,318.3,0.0,0.63,24.38,165.4,6.0,0.674
Uruguay,2014,2758.0,52762.0,191305.0,17.24,1841.6,1.0,29.25,314.6,0.0,0.73,26.65,318.0,1.0,0.787
Uruguay,2015,2703.0,55454.0,205157.0,17.27,1446.3,3.0,31.28,181.7,0.0,0.656,28.19,436.2,3.0,0.7
Uruguay,2016,2677.0,37675.0,140736.0,16.83,1646.0,0.0,31.19,755.9,0.0,0.787,26.28,249.9,0.0,0.907
Uruguay,2017,2836.0,48471.0,170913.0,17.91,1569.9,2.0,32.67,449.4,0.0,0.729,26.27,332.4,2.0,0.793
Uruguay,2018,2816.0,48373.0,171779.0,17.42,1459.9,0.0,33.54,363.1,0.0,0.609,23.94,429.3,0.0,0.739
Uruguay,2019,2275.0,42322.0,186031.0,17.26,1609.6,1.0,31.96,193.4,0.0,0.668,25.52,483.1,1.0,0.757
Uzbekistan,2005,60500.0,402000.0,66446.0,13.6,141.2,112.0,35.5,59.3,15.0,0.393,43.45,3.8,0.0,0.353
Uzbekistan,2006,66163.0,514441.0,77754.0,13.32,89.2,117.0,38.01,25.0,18.0,0.372,41.61,9.9,0.0,0.352
Uzbekistan,2007,70000.0,502500.0,71786.0,13.29,122.5,121.0,36.93,83.4,17.0,0.378,42.03,10.0,0.0,0.352
Uzbekistan,2008,63000.0,585000.0,92857.0,13.04,87.9,114.0,37.48,35.0,11.0,0.367,44.15,5.8,0.0,0.35
Uzbekistan,2009,64000.0,635000.0,99219.0,13.07,130.4,117.0,37.92,69.8,13.0,0.387,39.82,2.1,0.0,0.353
Uzbekistan,2010,67100.0,712000.0,106110.0,14.04,79.4,102.0,34.59,35.5,15.0,0.368,43.63,1.4,0.0,0.35
Uzbekistan,2011,77166.0,769363.0,99702.0,12.45,95.0,141.0,36.71,33.0,22.0,0.365,43.7,0.3,0.0,0.35
Uzbekistan,2012,83052.0,829000.0,99817.0,12.71,101.3,127.0,34.7,34.3,22.0,0.376,41.05,13.9,0.0,0.353
Uzbekistan,2013,90219.0,894000.0,99092.0,13.66,112.3,112.0,37.95,38.1,10.0,0.374,43.29,3.4,0.0,0.351
Uzbekistan,2014,89193.0,965000.0,108192.0,12.19,51.8,148.0,39.11,13.2,27.0,0.363,42.3,0.0,0.0,0.35
