An,Judet,Specie_Pomi,Nr_Pomi,Tone_Totale,Kg_per_Pom
 Anul 2019, Brasov,Meri,529712,541,10
 Anul 2019, Brasov,Meri,529712,541,17
 Anul 2019, Brasov,Meri,529712,541,10
 Anul 2019, Brasov,Meri,529712,541,35
 Anul 2019, Brasov,Meri,529712,2,17
 Anul 2019, Brasov,Meri,529712,2,8
 Anul 2019, Brasov,Meri,529712,2,10
 Anul 2019, Brasov,Meri,529712,2,17
 Anul 2019, Brasov,Meri,529712,2,10
 Anul 2019, Brasov,Meri,529712,2,35
 Anul 2019, Brasov,Meri,529712,205,17
 Anul 2019, Brasov,Meri,529712,205,8
 Anul 2019, Brasov,Meri,529712,205,10
 Anul 2019, Brasov,Meri,529712,205,17
 Anul 2019, Brasov,Meri,529712,205,10
 Anul 2019, Brasov,Meri,529712,205,35
 Anul 2019, Brasov,Meri,529712,83,17
 Anul 2019, Brasov,Meri,529712,83,8
 Anul 2019, Brasov,Meri,529712,83,10
 Anul 2019, Brasov,Meri,529712,83,17
 Anul 2019, Brasov,Meri,529712,83,10
 Anul 2019, Brasov,Meri,529712,83,35
 Anul 2020, Brasov,Meri,526921,3661,15
 Anul 2020, Brasov,Meri,526921,3661,21
 Anul 2020, Brasov,Meri,526921,3661,9
 Anul 2020, Brasov,Meri,526921,3661,17
 Anul 2020, Brasov,Meri,526921,3661,9
 Anul 2020, Brasov,Meri,526921,3661,32
 Anul 2020, Brasov,Meri,526921,11043,15
 Anul 2020, Brasov,Meri,526921,11043,21
 Anul 2020, Brasov,Meri,526921,11043,9
 Anul 2020, Brasov,Meri,526921,11043,17
 Anul 2020, Brasov,Meri,526921,11043,9
 Anul 2020, Brasov,Meri,526921,11043,32
 Anul 2020, Brasov,Meri,526921,489,15
 Anul 2020, Brasov,Meri,526921,489,21
 Anul 2020, Brasov,Meri,526921,489,9
 Anul 2020, Brasov,Meri,526921,489,17
 Anul 2020, Brasov,Meri,526921,489,9
 Anul 2020, Brasov,Meri,526921,489,32
 Anul 2020, Brasov,Meri,526921,2,15
 Anul 2020, Brasov,Meri,526921,2,21
 Anul 2020, Brasov,Meri,526921,2,9
 Anul 2020, Brasov,Meri,526921,2,17
 Anul 2020, Brasov,Meri,526921,2,9
 Anul 2020, Brasov,Meri,526921,2,32
 Anul 2020, Brasov,Meri,526921,186,15
 Anul 2020, Brasov,Meri,526921,186,21
 Anul 2020, Brasov,Meri,526921,186,9
 Anul 2020, Brasov,Meri,526921,186,17
 Anul 2020, Brasov,Meri,526921,186,9
 Anul 2020, Brasov,Meri,526921,186,32
 Anul 2020, Brasov,Meri,526921,76,15
 Anul 2020, Brasov,Meri,526921,76,21
 Anul 2020, Brasov,Meri,526921,76,9
 Anul 2020, Brasov,Meri,526921,76,17
 Anul 2020, Brasov,Meri,526921,76,9
 Anul 2020, Brasov,Meri,526921,76,32
 Anul 2021, Brasov,Meri,553582,3921,16
 Anul 2021, Brasov,Meri,553582,3921,20
 Anul 2021, Brasov,Meri,553582,3921,10
 Anul 2021, Brasov,Meri,553582,3921,18
 Anul 2021, Brasov,Meri,553582,3921,11
 Anul 2021, Brasov,Meri,553582,3921,21
 Anul 2021, Brasov,Meri,553582,11146,16
 Anul 2021, Brasov,Meri,553582,11146,20
 Anul 2021, Brasov,Meri,553582,11146,10
 Anul 2021, Brasov,Meri,553582,11146,18
 Anul 2021, Brasov,Meri,553582,11146,11
 Anul 2021, Brasov,Meri,553582,11146,21
 Anul 2021, Brasov,Meri,553582,551,16
 Anul 2021, Brasov,Meri,553582,551,20
 Anul 2021, Brasov,Meri,553582,551,10
 Anul 2021, Brasov,Meri,553582,551,18
 Anul 2021, Brasov,Meri,553582,551,11
 Anul 2021, Brasov,Meri,553582,551,21
 Anul 2021, Brasov,Meri,553582,2,16
 Anul 2021, Brasov,Meri,553582,2,20
 Anul 2021, Brasov,Meri,553582,2,10
 Anul 2021, Brasov,Meri,553582,2,18
 Anul 2021, Brasov,Meri,553582,2,11
 Anul 2021, Brasov,Meri,553582,2,21
 Anul 2021, Brasov,Meri,553582,287,16
 Anul 2021, Brasov,Meri,553582,287,20
 Anul 2021, Brasov,Meri,553582,287,10
 Anul 2021, Brasov,Meri,553582,287,18
 Anul 2021, Brasov,Meri,553582,287,11
 Anul 2021, Brasov,Meri,553582,287,21
 Anul 2021, Brasov,Meri,553582,80,16
 Anul 2021, Brasov,Meri,553582,80,20
 Anul 2021, Brasov,Meri,553582,80,10
 Anul 2021, Brasov,Meri,553582,80,18
 Anul 2021, Brasov,Meri,553582,80,11
 Anul 2021, Brasov,Meri,553582,80,21
 Anul 2022, Brasov,Meri,531149,3167,13
 Anul 2022, Brasov,Meri,531149,3167,11
 Anul 2022, Brasov,Meri,531149,3167,8
 Anul 2022, Brasov,Meri,531149,3167,10
 Anul 2022, Brasov,Meri,531149,3167,10
 Anul 2022, Brasov,Meri,531149,3167,27
 Anul 2022, Brasov,Meri,531149,6036,13
 Anul 2022, Brasov,Meri,531149,6036,11
 Anul 2022, Brasov,Meri,531149,6036,8
 Anul 2022, Brasov,Meri,531149,6036,10
 Anul 2022, Brasov,Meri,531149,6036,10
 Anul 2022, Brasov,Meri,531149,6036,27
 Anul 2022, Brasov,Meri,531149,446,13
 Anul 2022, Brasov,Meri,531149,446,11
 Anul 2022, Brasov,Meri,531149,446,8
 Anul 2022, Brasov,Meri,531149,446,10
 Anul 2022, Brasov,Meri,531149,446,10
 Anul 2022, Brasov,Meri,531149,446,27
 Anul 2022, Brasov,Meri,531149,1,13
 Anul 2022, Brasov,Meri,531149,1,11
 Anul 2022, Brasov,Meri,531149,1,8
 Anul 2022, Brasov,Meri,531149,1,10
 Anul 2022, Brasov,Meri,531149,1,10
 Anul 2022, Brasov,Meri,531149,1,27
 Anul 2022, Brasov,Meri,531149,215,13
 Anul 2022, Brasov,Meri,531149,215,11
 Anul 2022, Brasov,Meri,531149,215,8
 Anul 2022, Brasov,Meri,531149,215,10
 Anul 2022, Brasov,Meri,531149,215,10
 Anul 2022, Brasov,Meri,531149,215,27
 Anul 2022, Brasov,Meri,531149,69,13
 Anul 2022, Brasov,Meri,531149,69,11
 Anul 2022, Brasov,Meri,531149,69,8
 Anul 2022, Brasov,Meri,531149,69,10
 Anul 2022, Brasov,Meri,531149,69,10
 Anul 2022, Brasov,Meri,531149,69,27
 Anul 2023, Brasov,Meri,609603,3304,13
 Anul 2023, Brasov,Meri,609603,3304,12
 Anul 2023, Brasov,Meri,609603,3304,5
 Anul 2023, Brasov,Meri,609603,3304,10
 Anul 2023, Brasov,Meri,609603,3304,8
 Anul 2023, Brasov,Meri,609603,3304,20
 Anul 2023, Brasov,Meri,609603,7353,13
 Anul 2023, Brasov,Meri,609603,7353,12
 Anul 2023, Brasov,Meri,609603,7353,5
 Anul 2023, Brasov,Meri,609603,7353,10
 Anul 2023, Brasov,Meri,609603,7353,8
 Anul 2023, Brasov,Meri,609603,7353,20
 Anul 2023, Brasov,Meri,609603,482,13
 Anul 2023, Brasov,Meri,609603,482,12
 Anul 2023, Brasov,Meri,609603,482,5
 Anul 2023, Brasov,Meri,609603,482,10
 Anul 2023, Brasov,Meri,609603,482,8
 Anul 2023, Brasov,Meri,609603,482,20
 Anul 2023, Brasov,Meri,609603,1,13
 Anul 2023, Brasov,Meri,609603,1,12
 Anul 2023, Brasov,Meri,609603,1,5
 Anul 2023, Brasov,Meri,609603,1,10
 Anul 2023, Brasov,Meri,609603,1,8
 Anul 2023, Brasov,Meri,609603,1,20
 Anul 2023, Brasov,Meri,609603,202,13
 Anul 2023, Brasov,Meri,609603,202,12
 Anul 2023, Brasov,Meri,609603,202,5
 Anul 2023, Brasov,Meri,609603,202,10
 Anul 2023, Brasov,Meri,609603,202,8
 Anul 2023, Brasov,Meri,609603,202,20
 Anul 2023, Brasov,Meri,609603,89,13
 Anul 2023, Brasov,Meri,609603,89,12
 Anul 2023, Brasov,Meri,609603,89,5
 Anul 2023, Brasov,Meri,609603,89,10
 Anul 2023, Brasov,Meri,609603,89,8
 Anul 2023, Brasov,Meri,609603,89,20
 Anul 2024, Brasov,Meri,627889,3007,12
 Anul 2024, Brasov,Meri,627889,3007,10
 Anul 2024, Brasov,Meri,627889,3007,8
 Anul 2024, Brasov,Meri,627889,3007,10
 Anul 2024, Brasov,Meri,627889,3007,7
 Anul 2024, Brasov,Meri,627889,3007,20
 Anul 2024, Brasov,Meri,627889,6464,12
 Anul 2024, Brasov,Meri,627889,6464,10
 Anul 2024, Brasov,Meri,627889,6464,8
 Anul 2024, Brasov,Meri,627889,6464,10
 Anul 2024, Brasov,Meri,627889,6464,7
 Anul 2024, Brasov,Meri,627889,6464,20
 Anul 2024, Brasov,Meri,627889,482,12
 Anul 2024, Brasov,Meri,627889,482,10
 Anul 2024, Brasov,Meri,627889,482,8
 Anul 2024, Brasov,Meri,627889,482,10
 Anul 2024, Brasov,Meri,627889,482,7
 Anul 2024, Brasov,Meri,627889,482,20
 Anul 2024, Brasov,Meri,627889,1,12
 Anul 2024, Brasov,Meri,627889,1,10
 Anul 2024, Brasov,Meri,627889,1,8
 Anul 2024, Brasov,Meri,627889,1,10
 Anul 2024, Brasov,Meri,627889,1,7
 Anul 2024, Brasov,Meri,627889,1,20
 Anul 2024, Brasov,Meri,627889,192,12
 Anul 2024, Brasov,Meri,627889,192,10
 Anul 2024, Brasov,Meri,627889,192,8
 Anul 2024, Brasov,Meri,627889,192,10
 Anul 2024, Brasov,Meri,627889,192,7
 Anul 2024, Brasov,Meri,627889,192,20
 Anul 2024, Brasov,Meri,627889,91,12
 Anul 2024, Brasov,Meri,627889,91,10
 Anul 2024, Brasov,Meri,627889,91,8
 Anul 2024, Brasov,Meri,627889,91,10
 Anul 2024, Brasov,Meri,627889,91,7
 Anul 2024, Brasov,Meri,627889,91,20
 Anul 2000, Covasna,Meri,276210,1412,9
 Anul 2000, Covasna,Meri,276210,1412,10
 Anul 2000, Covasna,Meri,276210,1412,11
 Anul 2000, Covasna,Meri,276210,1412,10
 Anul 2000, Covasna,Meri,276210,1412,33
 Anul 2000, Covasna,Meri,276210,2718,9
 Anul 2000, Covasna,Meri,276210,2718,10
 Anul 2000, Covasna,Meri,276210,2718,11
 Anul 2000, Covasna,Meri,276210,2718,10
 Anul 2000, Covasna,Meri,276210,2718,33
 Anul 2000, Covasna,Meri,276210,423,9
 Anul 2000, Covasna,Meri,276210,423,10
 Anul 2000, Covasna,Meri,276210,423,11
 Anul 2000, Covasna,Meri,276210,423,10
 Anul 2000, Covasna,Meri,276210,423,33
 Anul 2000, Covasna,Meri,276210,376,9
 Anul 2000, Covasna,Meri,276210,376,10
 Anul 2000, Covasna,Meri,276210,376,11
 Anul 2000, Covasna,Meri,276210,376,10
 Anul 2000, Covasna,Meri,276210,376,33
 Anul 2000, Covasna,Meri,276210,355,9
 Anul 2000, Covasna,Meri,276210,355,10
 Anul 2000, Covasna,Meri,276210,355,11
 Anul 2000, Covasna,Meri,276210,355,10
 Anul 2000, Covasna,Meri,276210,355,33
 Anul 2001, Covasna,Meri,255387,1642,10
 Anul 2001, Covasna,Meri,255387,1642,19
 Anul 2001, Covasna,Meri,255387,1642,14
 Anul 2001, Covasna,Meri,255387,1642,13
 Anul 2001, Covasna,Meri,255387,1642,48
 Anul 2001, Covasna,Meri,255387,4049,10
 Anul 2001, Covasna,Meri,255387,4049,19
 Anul 2001, Covasna,Meri,255387,4049,14
 Anul 2001, Covasna,Meri,255387,4049,13
 Anul 2001, Covasna,Meri,255387,4049,48
 Anul 2001, Covasna,Meri,255387,509,10
 Anul 2001, Covasna,Meri,255387,509,19
 Anul 2001, Covasna,Meri,255387,509,14
 Anul 2001, Covasna,Meri,255387,509,13
 Anul 2001, Covasna,Meri,255387,509,48
 Anul 2001, Covasna,Meri,255387,456,10
 Anul 2001, Covasna,Meri,255387,456,19
 Anul 2001, Covasna,Meri,255387,456,14
 Anul 2001, Covasna,Meri,255387,456,13
 Anul 2001, Covasna,Meri,255387,456,48
 Anul 2001, Covasna,Meri,255387,504,10
 Anul 2001, Covasna,Meri,255387,504,19
 Anul 2001, Covasna,Meri,255387,504,14
 Anul 2001, Covasna,Meri,255387,504,13
 Anul 2001, Covasna,Meri,255387,504,48
 Anul 2002, Covasna,Meri,261959,585,4
 Anul 2002, Covasna,Meri,261959,585,18
 Anul 2002, Covasna,Meri,261959,585,23
 Anul 2002, Covasna,Meri,261959,585,9
 Anul 2002, Covasna,Meri,261959,585,34
 Anul 2002, Covasna,Meri,261959,4840,4
 Anul 2002, Covasna,Meri,261959,4840,18
 Anul 2002, Covasna,Meri,261959,4840,23
 Anul 2002, Covasna,Meri,261959,4840,9
 Anul 2002, Covasna,Meri,261959,4840,34
 Anul 2002, Covasna,Meri,261959,775,4
 Anul 2002, Covasna,Meri,261959,775,18
 Anul 2002, Covasna,Meri,261959,775,23
 Anul 2002, Covasna,Meri,261959,775,9
 Anul 2002, Covasna,Meri,261959,775,34
 Anul 2002, Covasna,Meri,261959,302,4
 Anul 2002, Covasna,Meri,261959,302,18
 Anul 2002, Covasna,Meri,261959,302,23
 Anul 2002, Covasna,Meri,261959,302,9
 Anul 2002, Covasna,Meri,261959,302,34
 Anul 2002, Covasna,Meri,261959,324,4
 Anul 2002, Covasna,Meri,261959,324,18
 Anul 2002, Covasna,Meri,261959,324,23
 Anul 2002, Covasna,Meri,261959,324,9
 Anul 2002, Covasna,Meri,261959,324,34
 Anul 2003, Covasna,Meri,261072,1377,9
 Anul 2003, Covasna,Meri,261072,1377,53
 Anul 2003, Covasna,Meri,261072,1377,28
 Anul 2003, Covasna,Meri,261072,1377,17
 Anul 2003, Covasna,Meri,261072,1377,41
 Anul 2003, Covasna,Meri,261072,13845,9
 Anul 2003, Covasna,Meri,261072,13845,53
 Anul 2003, Covasna,Meri,261072,13845,28
 Anul 2003, Covasna,Meri,261072,13845,17
 Anul 2003, Covasna,Meri,261072,13845,41
 Anul 2003, Covasna,Meri,261072,949,9
 Anul 2003, Covasna,Meri,261072,949,53
 Anul 2003, Covasna,Meri,261072,949,28
 Anul 2003, Covasna,Meri,261072,949,17
 Anul 2003, Covasna,Meri,261072,949,41
 Anul 2003, Covasna,Meri,261072,577,9
 Anul 2003, Covasna,Meri,261072,577,53
 Anul 2003, Covasna,Meri,261072,577,28
 Anul 2003, Covasna,Meri,261072,577,17
 Anul 2003, Covasna,Meri,261072,577,41
 Anul 2003, Covasna,Meri,261072,407,9
 Anul 2003, Covasna,Meri,261072,407,53
 Anul 2003, Covasna,Meri,261072,407,28
 Anul 2003, Covasna,Meri,261072,407,17
 Anul 2003, Covasna,Meri,261072,407,41
 Anul 2004, Covasna,Meri,257313,31,52
 Anul 2004, Covasna,Meri,257313,31,1
 Anul 2004, Covasna,Meri,257313,31,4
 Anul 2004, Covasna,Meri,257313,13264,52
 Anul 2004, Covasna,Meri,257313,13264,1
 Anul 2004, Covasna,Meri,257313,13264,4
 Anul 2004, Covasna,Meri,257313,12,52
 Anul 2004, Covasna,Meri,257313,12,1
 Anul 2004, Covasna,Meri,257313,12,4
 Anul 2004, Covasna,Meri,257313,25,52
 Anul 2004, Covasna,Meri,257313,25,1
 Anul 2004, Covasna,Meri,257313,25,4
 Anul 2004, Covasna,Meri,257313,36,52
 Anul 2004, Covasna,Meri,257313,36,1
 Anul 2004, Covasna,Meri,257313,36,4
 Anul 2005, Covasna,Meri,234050,727,7
 Anul 2005, Covasna,Meri,234050,727,23
 Anul 2005, Covasna,Meri,234050,727,15
 Anul 2005, Covasna,Meri,234050,727,6
 Anul 2005, Covasna,Meri,234050,727,12
 Anul 2005, Covasna,Meri,234050,5803,7
 Anul 2005, Covasna,Meri,234050,5803,23
 Anul 2005, Covasna,Meri,234050,5803,15
 Anul 2005, Covasna,Meri,234050,5803,6
 Anul 2005, Covasna,Meri,234050,5803,12
 Anul 2005, Covasna,Meri,234050,635,7
 Anul 2005, Covasna,Meri,234050,635,23
 Anul 2005, Covasna,Meri,234050,635,15
 Anul 2005, Covasna,Meri,234050,635,6
 Anul 2005, Covasna,Meri,234050,635,12
 Anul 2005, Covasna,Meri,234050,193,7
 Anul 2005, Covasna,Meri,234050,193,23
 Anul 2005, Covasna,Meri,234050,193,15
 Anul 2005, Covasna,Meri,234050,193,6
 Anul 2005, Covasna,Meri,234050,193,12
 Anul 2005, Covasna,Meri,234050,373,7
 Anul 2005, Covasna,Meri,234050,373,23
 Anul 2005, Covasna,Meri,234050,373,15
 Anul 2005, Covasna,Meri,234050,373,6
 Anul 2005, Covasna,Meri,234050,373,12
 Anul 2006, Covasna,Meri,237059,1687,14
 Anul 2006, Covasna,Meri,237059,1687,21
 Anul 2006, Covasna,Meri,237059,1687,11
 Anul 2006, Covasna,Meri,237059,1687,18
 Anul 2006, Covasna,Meri,237059,1687,21
 Anul 2006, Covasna,Meri,237059,5029,14
 Anul 2006, Covasna,Meri,237059,5029,21
 Anul 2006, Covasna,Meri,237059,5029,11
 Anul 2006, Covasna,Meri,237059,5029,18
 Anul 2006, Covasna,Meri,237059,5029,21
 Anul 2006, Covasna,Meri,237059,426,14
 Anul 2006, Covasna,Meri,237059,426,21
 Anul 2006, Covasna,Meri,237059,426,11
 Anul 2006, Covasna,Meri,237059,426,18
 Anul 2006, Covasna,Meri,237059,426,21
 Anul 2006, Covasna,Meri,237059,579,14
 Anul 2006, Covasna,Meri,237059,579,21
 Anul 2006, Covasna,Meri,237059,579,11
 Anul 2006, Covasna,Meri,237059,579,18
 Anul 2006, Covasna,Meri,237059,579,21
 Anul 2006, Covasna,Meri,237059,228,14
 Anul 2006, Covasna,Meri,237059,228,21
 Anul 2006, Covasna,Meri,237059,228,11
 Anul 2006, Covasna,Meri,237059,228,18
 Anul 2006, Covasna,Meri,237059,228,21
 Anul 2007, Covasna,Meri,320120,671,6
 Anul 2007, Covasna,Meri,320120,671,21
 Anul 2007, Covasna,Meri,320120,671,13
 Anul 2007, Covasna,Meri,320120,671,15
 Anul 2007, Covasna,Meri,320120,671,7
 Anul 2007, Covasna,Meri,320120,671,22
 Anul 2007, Covasna,Meri,320120,6628,6
 Anul 2007, Covasna,Meri,320120,6628,21
 Anul 2007, Covasna,Meri,320120,6628,13
 Anul 2007, Covasna,Meri,320120,6628,15
 Anul 2007, Covasna,Meri,320120,6628,7
 Anul 2007, Covasna,Meri,320120,6628,22
 Anul 2007, Covasna,Meri,320120,253,6
 Anul 2007, Covasna,Meri,320120,253,21
 Anul 2007, Covasna,Meri,320120,253,13
 Anul 2007, Covasna,Meri,320120,253,15
 Anul 2007, Covasna,Meri,320120,253,7
 Anul 2007, Covasna,Meri,320120,253,22
 Anul 2007, Covasna,Meri,320120,42,6
 Anul 2007, Covasna,Meri,320120,42,21
 Anul 2007, Covasna,Meri,320120,42,13
 Anul 2007, Covasna,Meri,320120,42,15
 Anul 2007, Covasna,Meri,320120,42,7
 Anul 2007, Covasna,Meri,320120,42,22
 Anul 2007, Covasna,Meri,320120,601,6
 Anul 2007, Covasna,Meri,320120,601,21
 Anul 2007, Covasna,Meri,320120,601,13
 Anul 2007, Covasna,Meri,320120,601,15
 Anul 2007, Covasna,Meri,320120,601,7
 Anul 2007, Covasna,Meri,320120,601,22
 Anul 2007, Covasna,Meri,320120,489,6
 Anul 2007, Covasna,Meri,320120,489,21
 Anul 2007, Covasna,Meri,320120,489,13
 Anul 2007, Covasna,Meri,320120,489,15
 Anul 2007, Covasna,Meri,320120,489,7
 Anul 2007, Covasna,Meri,320120,489,22
 Anul 2008, Covasna,Meri,258970,8394,8
 Anul 2008, Covasna,Meri,258970,8394,41
 Anul 2008, Covasna,Meri,258970,8394,12
 Anul 2008, Covasna,Meri,258970,8394,16
 Anul 2008, Covasna,Meri,258970,8394,11
 Anul 2008, Covasna,Meri,258970,8394,18
 Anul 2008, Covasna,Meri,258970,10536,8
 Anul 2008, Covasna,Meri,258970,10536,41
 Anul 2008, Covasna,Meri,258970,10536,12
 Anul 2008, Covasna,Meri,258970,10536,16
 Anul 2008, Covasna,Meri,258970,10536,11
 Anul 2008, Covasna,Meri,258970,10536,18
 Anul 2008, Covasna,Meri,258970,174,8
 Anul 2008, Covasna,Meri,258970,174,41
 Anul 2008, Covasna,Meri,258970,174,12
 Anul 2008, Covasna,Meri,258970,174,16
 Anul 2008, Covasna,Meri,258970,174,11
 Anul 2008, Covasna,Meri,258970,174,18
 Anul 2008, Covasna,Meri,258970,3,8
 Anul 2008, Covasna,Meri,258970,3,41
 Anul 2008, Covasna,Meri,258970,3,12
 Anul 2008, Covasna,Meri,258970,3,16
 Anul 2008, Covasna,Meri,258970,3,11
 Anul 2008, Covasna,Meri,258970,3,18
 Anul 2008, Covasna,Meri,258970,902,8
 Anul 2008, Covasna,Meri,258970,902,41
 Anul 2008, Covasna,Meri,258970,902,12
 Anul 2008, Covasna,Meri,258970,902,16
 Anul 2008, Covasna,Meri,258970,902,11
 Anul 2008, Covasna,Meri,258970,902,18
 Anul 2008, Covasna,Meri,258970,406,8
 Anul 2008, Covasna,Meri,258970,406,41
 Anul 2008, Covasna,Meri,258970,406,12
 Anul 2008, Covasna,Meri,258970,406,16
 Anul 2008, Covasna,Meri,258970,406,11
 Anul 2008, Covasna,Meri,258970,406,18
 Anul 2009, Covasna,Meri,258497,11328,10
 Anul 2009, Covasna,Meri,258497,11328,18
 Anul 2009, Covasna,Meri,258497,11328,13
 Anul 2009, Covasna,Meri,258497,11328,17
 Anul 2009, Covasna,Meri,258497,11328,10
 Anul 2009, Covasna,Meri,258497,11328,18
 Anul 2009, Covasna,Meri,258497,4710,10
 Anul 2009, Covasna,Meri,258497,4710,18
 Anul 2009, Covasna,Meri,258497,4710,13
 Anul 2009, Covasna,Meri,258497,4710,17
 Anul 2009, Covasna,Meri,258497,4710,10
 Anul 2009, Covasna,Meri,258497,4710,18
 Anul 2009, Covasna,Meri,258497,185,10
 Anul 2009, Covasna,Meri,258497,185,18
 Anul 2009, Covasna,Meri,258497,185,13
 Anul 2009, Covasna,Meri,258497,185,17
 Anul 2009, Covasna,Meri,258497,185,10
 Anul 2009, Covasna,Meri,258497,185,18
 Anul 2009, Covasna,Meri,258497,3,10
 Anul 2009, Covasna,Meri,258497,3,18
 Anul 2009, Covasna,Meri,258497,3,13
 Anul 2009, Covasna,Meri,258497,3,17
 Anul 2009, Covasna,Meri,258497,3,10
 Anul 2009, Covasna,Meri,258497,3,18
 Anul 2009, Covasna,Meri,258497,865,10
 Anul 2009, Covasna,Meri,258497,865,18
 Anul 2009, Covasna,Meri,258497,865,13
 Anul 2009, Covasna,Meri,258497,865,17
 Anul 2009, Covasna,Meri,258497,865,10
 Anul 2009, Covasna,Meri,258497,865,18
 Anul 2009, Covasna,Meri,258497,405,10
 Anul 2009, Covasna,Meri,258497,405,18
 Anul 2009, Covasna,Meri,258497,405,13
 Anul 2009, Covasna,Meri,258497,405,17
 Anul 2009, Covasna,Meri,258497,405,10
 Anul 2009, Covasna,Meri,258497,405,18
 Anul 2010, Covasna,Meri,256456,9541,10
 Anul 2010, Covasna,Meri,256456,9541,18
 Anul 2010, Covasna,Meri,256456,9541,16
 Anul 2010, Covasna,Meri,256456,9541,16
 Anul 2010, Covasna,Meri,256456,9541,12
 Anul 2010, Covasna,Meri,256456,9541,15
 Anul 2010, Covasna,Meri,256456,4518,10
 Anul 2010, Covasna,Meri,256456,4518,18
 Anul 2010, Covasna,Meri,256456,4518,16
 Anul 2010, Covasna,Meri,256456,4518,16
 Anul 2010, Covasna,Meri,256456,4518,12
 Anul 2010, Covasna,Meri,256456,4518,15
 Anul 2010, Covasna,Meri,256456,287,10
 Anul 2010, Covasna,Meri,256456,287,18
 Anul 2010, Covasna,Meri,256456,287,16
 Anul 2010, Covasna,Meri,256456,287,16
 Anul 2010, Covasna,Meri,256456,287,12
 Anul 2010, Covasna,Meri,256456,287,15
 Anul 2010, Covasna,Meri,256456,3,10
 Anul 2010, Covasna,Meri,256456,3,18
 Anul 2010, Covasna,Meri,256456,3,16
 Anul 2010, Covasna,Meri,256456,3,16
 Anul 2010, Covasna,Meri,256456,3,12
 Anul 2010, Covasna,Meri,256456,3,15
 Anul 2010, Covasna,Meri,256456,1010,10
 Anul 2010, Covasna,Meri,256456,1010,18
 Anul 2010, Covasna,Meri,256456,1010,16
 Anul 2010, Covasna,Meri,256456,1010,16
 Anul 2010, Covasna,Meri,256456,1010,12
 Anul 2010, Covasna,Meri,256456,1010,15
 Anul 2010, Covasna,Meri,256456,309,10
 Anul 2010, Covasna,Meri,256456,309,18
 Anul 2010, Covasna,Meri,256456,309,16
 Anul 2010, Covasna,Meri,256456,309,16
 Anul 2010, Covasna,Meri,256456,309,12
 Anul 2010, Covasna,Meri,256456,309,15
 Anul 2011, Covasna,Meri,257086,2102,12
 Anul 2011, Covasna,Meri,257086,2102,22
 Anul 2011, Covasna,Meri,257086,2102,17
 Anul 2011, Covasna,Meri,257086,2102,15
 Anul 2011, Covasna,Meri,257086,2102,13
 Anul 2011, Covasna,Meri,257086,2102,19
 Anul 2011, Covasna,Meri,257086,5645,12
 Anul 2011, Covasna,Meri,257086,5645,22
 Anul 2011, Covasna,Meri,257086,5645,17
 Anul 2011, Covasna,Meri,257086,5645,15
 Anul 2011, Covasna,Meri,257086,5645,13
 Anul 2011, Covasna,Meri,257086,5645,19
 Anul 2011, Covasna,Meri,257086,313,12
 Anul 2011, Covasna,Meri,257086,313,22
 Anul 2011, Covasna,Meri,257086,313,17
 Anul 2011, Covasna,Meri,257086,313,15
 Anul 2011, Covasna,Meri,257086,313,13
 Anul 2011, Covasna,Meri,257086,313,19
 Anul 2011, Covasna,Meri,257086,3,12
 Anul 2011, Covasna,Meri,257086,3,22
 Anul 2011, Covasna,Meri,257086,3,17
 Anul 2011, Covasna,Meri,257086,3,15
 Anul 2011, Covasna,Meri,257086,3,13
 Anul 2011, Covasna,Meri,257086,3,19
 Anul 2011, Covasna,Meri,257086,1037,12
 Anul 2011, Covasna,Meri,257086,1037,22
 Anul 2011, Covasna,Meri,257086,1037,17
 Anul 2011, Covasna,Meri,257086,1037,15
 Anul 2011, Covasna,Meri,257086,1037,13
 Anul 2011, Covasna,Meri,257086,1037,19
 Anul 2011, Covasna,Meri,257086,390,12
 Anul 2011, Covasna,Meri,257086,390,22
 Anul 2011, Covasna,Meri,257086,390,17
 Anul 2011, Covasna,Meri,257086,390,15
 Anul 2011, Covasna,Meri,257086,390,13
 Anul 2011, Covasna,Meri,257086,390,19
 Anul 2012, Covasna,Meri,259651,1041,6
 Anul 2012, Covasna,Meri,259651,1041,11
 Anul 2012, Covasna,Meri,259651,1041,14
 Anul 2012, Covasna,Meri,259651,1041,12
 Anul 2012, Covasna,Meri,259651,1041,12
 Anul 2012, Covasna,Meri,259651,1041,18
 Anul 2012, Covasna,Meri,259651,2980,6
 Anul 2012, Covasna,Meri,259651,2980,11
 Anul 2012, Covasna,Meri,259651,2980,14
 Anul 2012, Covasna,Meri,259651,2980,12
 Anul 2012, Covasna,Meri,259651,2980,12
 Anul 2012, Covasna,Meri,259651,2980,18
 Anul 2012, Covasna,Meri,259651,250,6
 Anul 2012, Covasna,Meri,259651,250,11
 Anul 2012, Covasna,Meri,259651,250,14
 Anul 2012, Covasna,Meri,259651,250,12
 Anul 2012, Covasna,Meri,259651,250,12
 Anul 2012, Covasna,Meri,259651,250,18
 Anul 2012, Covasna,Meri,259651,2,6
 Anul 2012, Covasna,Meri,259651,2,11
 Anul 2012, Covasna,Meri,259651,2,14
 Anul 2012, Covasna,Meri,259651,2,12
 Anul 2012, Covasna,Meri,259651,2,12
 Anul 2012, Covasna,Meri,259651,2,18
 Anul 2012, Covasna,Meri,259651,967,6
 Anul 2012, Covasna,Meri,259651,967,11
