Judet,An,Kg_pe_Pom,Rootstock_ID,phh2o,clay,sand,silt,soc,nitrogen,cec,temp_medie_vara,precipitatii_vara,umid_sol_rad_vara,temp_medie_an,precipitatii_an,cdd10_an,precipitatii_toamna,temp_medie_toamna,umid_sol_rad_toamna,zile_inghet_toamna,temp_min_iarna,zile_inghet_iarna
Galati,2013,14.0,2,7.538,36.714,12.338,50.957,22.324,2.252,25.99,23.87,164.5,0.408,11.95,533.0,1985.9,147.9,12.17,0.444,8.0,-14.1,46.0
Galati,2014,19.0,2,7.538,36.714,12.338,50.957,22.324,2.252,25.99,23.69,141.6,0.412,12.06,580.8,1978.4,128.6,11.81,0.385,14.0,-18.46,41.0
Galati,2015,18.0,2,7.538,36.714,12.338,50.957,22.324,2.252,25.99,24.92,118.3,0.381,12.51,540.1,2096.3,216.1,13.19,0.421,3.0,-20.47,44.0
Galati,2016,20.0,2,7.538,36.714,12.338,50.957,22.324,2.252,25.99,24.56,143.9,0.41,12.08,655.5,2017.6,265.5,11.27,0.52,13.0,-14.31,37.0
Galati,2017,17.0,2,7.538,36.714,12.338,50.957,22.324,2.252,25.99,23.96,225.3,0.438,11.78,631.0,1924.9,145.5,12.93,0.416,6.0,-17.96,50.0
Galati,2018,17.0,2,7.538,36.714,12.338,50.957,22.324,2.252,25.99,24.69,183.7,0.412,12.33,465.0,2266.2,64.9,12.64,0.348,14.0,-12.2,49.0
Galati,2019,21.0,2,7.538,36.714,12.338,50.957,22.324,2.252,25.99,25.27,127.2,0.386,13.44,393.9,2251.2,100.1,14.37,0.393,7.0,-11.59,48.0
Galati,2020,19.0,2,7.538,36.714,12.338,50.957,22.324,2.252,25.99,24.62,116.9,0.381,13.4,436.3,2159.0,118.6,14.07,0.39,11.0,-8.05,44.0
Galati,2021,20.0,2,7.538,36.714,12.338,50.957,22.324,2.252,25.99,23.94,244.7,0.46,11.79,575.2,1806.8,55.4,11.95,0.363,7.0,-12.57,42.0
Galati,2022,18.0,2,7.538,36.714,12.338,50.957,22.324,2.252,25.99,25.7,98.2,0.358,13.28,304.6,2250.1,86.9,13.7,0.371,2.0,-8.49,42.0
Galati,2023,17.0,2,7.538,36.714,12.338,50.957,22.324,2.252,25.99,25.3,151.4,0.396,13.88,457.4,2312.6,109.9,15.49,0.363,7.0,-10.57,32.0
Galati,2024,11.0,2,7.538,36.714,12.338,50.957,22.324,2.252,25.99,27.31,109.7,0.359,14.26,447.4,2501.0,164.1,12.86,0.443,13.0,-10.43,29.0
Giurgiu,2000,17.0,2,6.676,47.314,8.938,43.738,24.243,2.475,27.576,25.4,30.8,0.387,13.08,235.5,2259.8,79.5,13.45,0.407,1.0,-16.47,53.0
Giurgiu,2001,26.0,2,6.676,47.314,8.938,43.738,24.243,2.475,27.576,24.85,111.4,0.404,12.76,374.8,2236.1,76.1,13.06,0.395,19.0,-9.24,43.0
Giurgiu,2002,15.0,2,6.676,47.314,8.938,43.738,24.243,2.475,27.576,24.31,187.6,0.421,12.39,546.2,2024.2,183.6,12.42,0.479,4.0,-18.73,35.0
Giurgiu,2003,26.0,2,6.676,47.314,8.938,43.738,24.243,2.475,27.576,25.4,84.3,0.412,11.42,560.2,2062.2,227.3,11.59,0.48,11.0,-18.03,57.0
Giurgiu,2004,22.0,2,6.676,47.314,8.938,43.738,24.243,2.475,27.576,22.63,212.8,0.456,12.03,578.8,1922.4,95.8,13.8,0.434,8.0,-11.59,50.0
Giurgiu,2005,12.0,2,6.676,47.314,8.938,43.738,24.243,2.475,27.576,21.97,376.5,0.504,11.31,978.2,1766.5,292.7,11.61,0.579,6.0,-23.9,49.0
Giurgiu,2006,17.0,2,6.676,47.314,8.938,43.738,24.243,2.475,27.576,23.47,166.3,0.452,12.02,509.0,1982.6,93.5,13.59,0.437,6.0,-18.48,50.0
Giurgiu,2007,6.0,2,6.676,47.314,8.938,43.738,24.243,2.475,27.576,26.26,148.3,0.412,13.57,604.5,2254.2,228.1,11.69,0.475,13.0,-7.32,29.0
Giurgiu,2008,8.0,2,6.676,47.314,8.938,43.738,24.243,2.475,27.576,24.97,92.6,0.418,13.04,419.9,2146.2,115.2,13.05,0.431,8.0,-20.33,49.0
Giurgiu,2009,16.0,2,6.676,47.314,8.938,43.738,24.243,2.475,27.576,24.57,174.3,0.424,13.0,587.7,2160.9,148.0,13.64,0.451,4.0,-10.9,41.0
Giurgiu,2010,11.0,2,6.676,47.314,8.938,43.738,24.243,2.475,27.576,24.05,199.8,0.478,12.29,727.1,2034.5,108.5,13.97,0.435,3.0,-26.56,44.0
Giurgiu,2011,26.0,2,6.676,47.314,8.938,43.738,24.243,2.475,27.576,23.77,210.8,0.448,11.7,507.5,1981.6,56.4,12.17,0.419,21.0,-14.32,51.0
Giurgiu,2012,8.0,2,6.676,47.314,8.938,43.738,24.243,2.475,27.576,26.73,82.1,0.417,12.88,577.7,2529.7,83.2,15.14,0.41,2.0,-24.43,58.0
Giurgiu,2013,11.0,2,6.676,47.314,8.938,43.738,24.243,2.475,27.576,24.07,216.0,0.449,13.02,610.3,2167.4,137.2,13.46,0.448,4.0,-9.75,43.0
Giurgiu,2014,21.0,2,6.676,47.314,8.938,43.738,24.243,2.475,27.576,23.16,249.6,0.474,12.56,848.1,1953.9,184.6,12.35,0.463,11.0,-16.28,32.0
Giurgiu,2015,25.0,2,6.676,47.314,8.938,43.738,24.243,2.475,27.576,24.26,180.1,0.451,12.74,662.5,2059.9,242.2,13.6,0.484,4.0,-21.39,39.0
Giurgiu,2016,23.0,2,6.676,47.314,8.938,43.738,24.243,2.475,27.576,24.56,128.8,0.446,12.66,637.5,2098.6,173.9,12.44,0.463,7.0,-17.24,32.0
Giurgiu,2017,19.0,2,6.676,47.314,8.938,43.738,24.243,2.475,27.576,24.58,199.7,0.446,12.48,719.3,2092.2,200.8,13.46,0.46,4.0,-19.66,50.0
Giurgiu,2018,29.0,2,6.676,47.314,8.938,43.738,24.243,2.475,27.576,24.08,236.3,0.458,12.72,652.7,2273.9,113.9,13.34,0.411,11.0,-12.08,43.0
Giurgiu,2019,27.0,2,6.676,47.314,8.938,43.738,24.243,2.475,27.576,25.18,179.1,0.439,14.09,498.0,2359.7,88.3,16.0,0.402,2.0,-9.34,42.0
Giurgiu,2020,26.0,2,6.676,47.314,8.938,43.738,24.243,2.475,27.576,24.61,154.2,0.428,13.75,549.4,2243.5,125.5,14.54,0.424,10.0,-10.26,41.0
Giurgiu,2021,25.0,2,6.676,47.314,8.938,43.738,24.243,2.475,27.576,24.57,177.1,0.46,12.5,680.4,1952.1,128.8,12.65,0.435,6.0,-16.09,32.0
Giurgiu,2022,23.0,2,6.676,47.314,8.938,43.738,24.243,2.475,27.576,25.93,133.6,0.412,13.89,409.8,2368.5,115.3,14.85,0.42,1.0,-7.75,38.0
Giurgiu,2023,21.0,2,6.676,47.314,8.938,43.738,24.243,2.475,27.576,26.19,114.0,0.411,14.83,513.5,2517.3,138.7,16.69,0.404,6.0,-9.16,30.0
Giurgiu,2024,13.0,2,6.676,47.314,8.938,43.738,24.243,2.475,27.576,27.99,100.7,0.402,14.89,496.2,2618.9,138.1,13.71,0.427,10.0,-7.52,29.0
Gorj,2000,4.0,2,6.162,34.583,34.542,30.879,26.742,2.96,22.879,22.01,36.5,0.384,10.17,233.7,1569.4,54.8,10.44,0.39,6.0,-19.93,56.0
Gorj,2001,5.0,2,6.162,34.583,34.542,30.879,26.742,2.96,22.879,20.66,147.0,0.432,9.58,449.4,1434.6,108.8,9.5,0.418,25.0,-11.35,48.0
Gorj,2002,2.0,2,6.162,34.583,34.542,30.879,26.742,2.96,22.879,20.87,188.0,0.43,9.89,561.3,1418.2,169.1,9.41,0.493,12.0,-14.93,45.0
Gorj,2003,15.0,2,6.162,34.583,34.542,30.879,26.742,2.96,22.879,21.95,100.1,0.443,8.85,657.7,1504.5,275.9,8.7,0.547,17.0,-17.91,59.0
Gorj,2004,25.0,2,6.162,34.583,34.542,30.879,26.742,2.96,22.879,19.62,205.9,0.508,8.97,744.9,1240.6,215.2,10.45,0.502,13.0,-16.0,54.0
Gorj,2005,5.0,2,6.162,34.583,34.542,30.879,26.742,2.96,22.879,18.86,400.2,0.581,8.49,1004.4,1200.9,170.3,9.17,0.587,18.0,-17.18,54.0
Gorj,2006,13.0,2,6.162,34.583,34.542,30.879,26.742,2.96,22.879,19.26,358.9,0.575,9.16,775.7,1254.4,63.5,10.67,0.489,14.0,-19.61,58.0
Gorj,2007,14.0,2,6.162,34.583,34.542,30.879,26.742,2.96,22.879,22.32,211.6,0.461,10.61,795.2,1549.8,289.1,8.44,0.555,26.0,-8.65,37.0
Gorj,2008,13.0,2,6.162,34.583,34.542,30.879,26.742,2.96,22.879,21.18,165.5,0.464,10.05,643.1,1435.0,165.8,10.0,0.484,15.0,-17.08,50.0
Gorj,2009,12.0,2,6.162,34.583,34.542,30.879,26.742,2.96,22.879,20.8,216.6,0.476,9.97,765.3,1502.5,214.6,11.02,0.499,10.0,-12.17,51.0
Gorj,2010,11.0,2,6.162,34.583,34.542,30.879,26.742,2.96,22.879,20.69,253.1,0.601,9.2,912.6,1323.8,177.8,9.97,0.5,10.0,-15.16,50.0
Gorj,2011,22.0,2,6.162,34.583,34.542,30.879,26.742,2.96,22.879,20.68,180.7,0.469,9.59,440.1,1509.9,29.2,10.42,0.389,30.0,-14.34,53.0
Gorj,2012,10.0,2,6.162,34.583,34.542,30.879,26.742,2.96,22.879,23.15,122.1,0.456,10.27,680.7,1822.0,117.8,12.15,0.432,6.0,-20.91,58.0
Gorj,2013,18.0,2,6.162,34.583,34.542,30.879,26.742,2.96,22.879,20.92,176.4,0.491,9.87,739.9,1433.7,191.1,10.18,0.515,12.0,-12.0,56.0
Gorj,2014,18.0,2,6.162,34.583,34.542,30.879,26.742,2.96,22.879,19.05,359.0,0.588,9.65,1087.8,1159.2,258.1,9.41,0.613,15.0,-15.08,41.0
Gorj,2015,18.0,2,6.162,34.583,34.542,30.879,26.742,2.96,22.879,21.77,181.4,0.483,10.5,758.1,1535.0,283.4,10.91,0.554,9.0,-15.14,46.0
Gorj,2016,18.0,2,6.162,34.583,34.542,30.879,26.742,2.96,22.879,20.38,306.9,0.586,9.73,929.5,1395.2,220.6,9.18,0.531,23.0,-15.09,45.0
Gorj,2017,10.0,2,6.162,34.583,34.542,30.879,26.742,2.96,22.879,21.9,192.2,0.467,10.13,719.6,1531.3,209.9,10.32,0.485,9.0,-16.42,51.0
Gorj,2018,23.0,2,6.162,34.583,34.542,30.879,26.742,2.96,22.879,20.32,381.6,0.607,10.07,941.0,1577.1,106.4,10.74,0.459,14.0,-16.9,52.0
Gorj,2019,24.0,2,6.162,34.583,34.542,30.879,26.742,2.96,22.879,21.83,231.0,0.527,11.05,782.2,1616.0,170.6,12.87,0.435,3.0,-14.24,54.0
Gorj,2020,23.0,2,6.162,34.583,34.542,30.879,26.742,2.96,22.879,19.98,373.9,0.565,10.41,966.4,1401.6,200.0,11.52,0.545,11.0,-6.71,53.0
Gorj,2021,22.0,2,6.162,34.583,34.542,30.879,26.742,2.96,22.879,21.92,154.4,0.497,9.76,783.2,1396.9,118.2,9.73,0.449,14.0,-17.51,43.0
Gorj,2022,19.0,2,6.162,34.583,34.542,30.879,26.742,2.96,22.879,22.69,217.2,0.451,10.79,761.6,1618.3,219.3,11.33,0.545,6.0,-13.74,49.0
Gorj,2023,19.0,2,6.162,34.583,34.542,30.879,26.742,2.96,22.879,21.2,281.7,0.59,11.07,914.0,1594.1,201.4,12.73,0.482,12.0,-13.71,40.0
Gorj,2024,17.0,2,6.162,34.583,34.542,30.879,26.742,2.96,22.879,24.55,143.0,0.44,12.18,610.6,1919.8,137.4,11.09,0.432,20.0,-9.2,33.0
Harghita,2000,6.0,1,5.745,28.759,31.892,39.359,47.919,3.625,26.048,17.7,116.4,0.359,6.78,302.6,928.2,45.5,7.78,0.353,26.0,-24.54,60.0
Harghita,2001,8.0,1,5.745,28.759,31.892,39.359,47.919,3.625,26.048,17.3,196.1,0.406,6.11,549.7,854.4,166.1,6.1,0.429,33.0,-14.94,55.0
Harghita,2002,8.0,1,5.745,28.759,31.892,39.359,47.919,3.625,26.048,17.42,209.5,0.406,6.51,490.9,885.1,141.4,6.21,0.438,27.0,-19.7,56.0
Harghita,2003,10.0,1,5.745,28.759,31.892,39.359,47.919,3.625,26.048,17.35,220.1,0.415,5.49,547.1,924.5,137.6,5.72,0.438,32.0,-22.34,59.0
Harghita,2004,14.0,1,5.745,28.759,31.892,39.359,47.919,3.625,26.048,16.11,256.5,0.456,5.66,693.0,673.7,163.9,7.0,0.471,22.0,-21.27,58.0
Harghita,2005,10.0,1,5.745,28.759,31.892,39.359,47.919,3.625,26.048,15.53,436.0,0.587,5.35,891.3,693.0,119.4,6.14,0.538,36.0,-23.4,59.0
Harghita,2006,13.0,1,5.745,28.759,31.892,39.359,47.919,3.625,26.048,15.86,373.3,0.558,5.64,734.0,687.0,89.4,7.35,0.483,23.0,-26.47,59.0
Harghita,2007,7.0,1,5.745,28.759,31.892,39.359,47.919,3.625,26.048,18.56,281.0,0.418,7.03,749.8,980.5,204.7,5.19,0.527,35.0,-16.19,55.0
Harghita,2008,10.0,1,5.745,28.759,31.892,39.359,47.919,3.625,26.048,16.76,293.4,0.503,6.54,766.1,795.0,161.0,6.88,0.468,29.0,-21.49,57.0
Harghita,2009,12.0,1,5.745,28.759,31.892,39.359,47.919,3.625,26.048,16.95,298.4,0.467,6.58,704.7,853.2,138.8,7.75,0.447,22.0,-20.57,55.0
Harghita,2010,12.0,1,5.745,28.759,31.892,39.359,47.919,3.625,26.048,17.12,475.5,0.688,5.9,1027.6,771.7,149.6,6.3,0.594,28.0,-26.57,56.0
Harghita,2011,17.0,1,5.745,28.759,31.892,39.359,47.919,3.625,26.048,16.3,348.9,0.551,5.83,649.1,827.7,54.3,6.33,0.407,45.0,-18.16,59.0
Harghita,2012,12.0,1,5.745,28.759,31.892,39.359,47.919,3.625,26.048,19.3,151.1,0.418,6.53,641.8,1197.8,101.8,9.17,0.395,24.0,-26.8,60.0
Harghita,2013,13.0,1,5.745,28.759,31.892,39.359,47.919,3.625,26.048,16.88,313.2,0.483,6.48,640.1,844.6,85.2,7.29,0.432,19.0,-17.47,59.0
Harghita,2014,12.0,1,5.745,28.759,31.892,39.359,47.919,3.625,26.048,16.27,283.2,0.487,7.07,726.9,796.9,115.2,7.38,0.423,27.0,-22.57,53.0
Harghita,2015,12.0,1,5.745,28.759,31.892,39.359,47.919,3.625,26.048,18.25,212.2,0.421,7.29,599.7,1022.4,165.5,7.78,0.45,31.0,-19.25,55.0
Harghita,2016,9.0,1,5.745,28.759,31.892,39.359,47.919,3.625,26.048,17.58,271.8,0.502,6.7,812.3,929.0,226.9,6.05,0.509,45.0,-18.23,53.0
Harghita,2017,10.0,1,5.745,28.759,31.892,39.359,47.919,3.625,26.048,18.0,225.4,0.455,6.68,657.3,939.3,164.3,6.96,0.437,28.0,-19.72,56.0
Harghita,2018,19.0,1,5.745,28.759,31.892,39.359,47.919,3.625,26.048,17.23,371.8,0.531,7.05,755.9,1016.1,90.5,8.05,0.417,22.0,-19.6,58.0
Harghita,2019,16.0,1,5.745,28.759,31.892,39.359,47.919,3.625,26.048,17.84,244.0,0.502,7.66,693.7,999.1,112.3,9.73,0.406,13.0,-19.26,59.0
Harghita,2020,15.0,1,5.745,28.759,31.892,39.359,47.919,3.625,26.048,16.9,373.7,0.528,7.18,820.6,865.5,178.2,8.3,0.491,26.0,-14.27,58.0
Harghita,2021,15.0,1,5.745,28.759,31.892,39.359,47.919,3.625,26.048,17.7,282.1,0.515,6.44,725.6,826.8,77.4,6.49,0.434,32.0,-17.02,56.0
Harghita,2022,13.0,1,5.745,28.759,31.892,39.359,47.919,3.625,26.048,18.51,217.9,0.417,7.22,631.4,942.1,194.4,7.9,0.493,16.0,-17.34,58.0
Harghita,2023,13.0,1,5.745,28.759,31.892,39.359,47.919,3.625,26.048,18.13,267.3,0.468,7.99,668.1,1051.1,127.0,9.38,0.414,22.0,-17.86,49.0
Harghita,2024,13.0,1,5.745,28.759,31.892,39.359,47.919,3.625,26.048,20.48,202.1,0.418,8.75,645.4,1260.5,146.3,7.96,0.414,32.0,-13.45,48.0
Hunedoara,2000,15.0,3,6.013,36.567,28.813,34.629,30.483,3.061,23.975,21.58,56.4,0.359,10.43,247.0,1651.3,32.0,11.68,0.348,5.0,-20.29,57.0
Hunedoara,2001,10.0,3,6.013,36.567,28.813,34.629,30.483,3.061,23.975,20.23,217.2,0.429,9.5,555.6,1416.7,134.9,9.33,0.426,24.0,-12.07,44.0
Hunedoara,2002,9.0,3,6.013,36.567,28.813,34.629,30.483,3.061,23.975,21.18,150.2,0.396,10.22,433.1,1502.3,141.3,9.97,0.428,14.0,-14.41,44.0
Hunedoara,2003,20.0,3,6.013,36.567,28.813,34.629,30.483,3.061,23.975,21.83,125.9,0.399,9.15,531.5,1546.3,201.7,8.84,0.483,20.0,-17.34,58.0
Hunedoara,2004,54.0,3,6.013,36.567,28.813,34.629,30.483,3.061,23.975,19.66,242.8,0.467,9.0,751.9,1254.7,183.7,10.28,0.484,12.0,-17.95,54.0
Hunedoara,2005,11.0,3,6.013,36.567,28.813,34.629,30.483,3.061,23.975,18.79,359.9,0.528,8.5,847.6,1219.5,107.7,9.63,0.487,19.0,-20.4,58.0
Hunedoara,2006,16.0,3,6.013,36.567,28.813,34.629,30.483,3.061,23.975,19.28,364.7,0.507,9.16,736.2,1277.3,63.9,10.62,0.47,14.0,-20.49,55.0
Hunedoara,2007,11.0,3,6.013,36.567,28.813,34.629,30.483,3.061,23.975,21.93,246.6,0.437,10.37,747.9,1504.8,217.8,8.21,0.525,23.0,-9.76,38.0
Hunedoara,2008,13.0,3,6.013,36.567,28.813,34.629,30.483,3.061,23.975,20.97,220.1,0.443,10.14,672.4,1441.2,168.4,10.26,0.46,18.0,-13.87,48.0
Hunedoara,2009,12.0,3,6.013,36.567,28.813,34.629,30.483,3.061,23.975,20.82,251.0,0.452,10.22,667.5,1573.6,159.4,11.29,0.442,8.0,-13.97,49.0
Hunedoara,2010,8.0,3,6.013,36.567,28.813,34.629,30.483,3.061,23.975,20.51,304.8,0.541,9.46,833.3,1317.2,127.8,9.91,0.459,15.0,-14.83,49.0
Hunedoara,2011,24.0,3,6.013,36.567,28.813,34.629,30.483,3.061,23.975,20.76,219.6,0.44,9.82,446.5,1540.9,29.3,10.26,0.366,28.0,-15.17,54.0
Hunedoara,2012,15.0,3,6.013,36.567,28.813,34.629,30.483,3.061,23.975,22.98,139.6,0.42,10.23,620.7,1848.4,115.7,12.57,0.409,3.0,-24.66,60.0
Hunedoara,2013,18.0,3,6.013,36.567,28.813,34.629,30.483,3.061,23.975,20.79,210.8,0.46,10.04,684.2,1477.0,167.4,10.47,0.483,10.0,-11.58,54.0
Hunedoara,2014,16.0,3,6.013,36.567,28.813,34.629,30.483,3.061,23.975,19.66,291.9,0.477,10.73,728.8,1367.4,157.9,10.99,0.478,15.0,-9.92,34.0
Hunedoara,2015,18.0,3,6.013,36.567,28.813,34.629,30.483,3.061,23.975,22.21,184.9,0.425,10.72,637.7,1631.2,212.5,11.1,0.488,10.0,-15.53,45.0
Hunedoara,2016,15.0,3,6.013,36.567,28.813,34.629,30.483,3.061,23.975,20.49,343.1,0.516,9.88,885.7,1429.8,200.8,9.77,0.493,16.0,-13.43,45.0
Hunedoara,2017,15.0,3,6.013,36.567,28.813,34.629,30.483,3.061,23.975,22.0,192.9,0.435,10.17,657.8,1537.2,181.2,10.11,0.461,11.0,-19.77,50.0
Hunedoara,2018,31.0,3,6.013,36.567,28.813,34.629,30.483,3.061,23.975,20.74,346.3,0.504,10.81,779.1,1732.8,98.0,11.76,0.423,10.0,-11.0,51.0
Hunedoara,2019,22.0,3,6.013,36.567,28.813,34.629,30.483,3.061,23.975,21.87,208.1,0.478,11.22,679.1,1670.6,116.1,13.33,0.4,4.0,-12.71,55.0
Hunedoara,2020,20.0,3,6.013,36.567,28.813,34.629,30.483,3.061,23.975,19.91,415.3,0.538,10.26,898.8,1389.7,186.9,11.17,0.514,13.0,-8.75,52.0
Hunedoara,2021,21.0,3,6.013,36.567,28.813,34.629,30.483,3.061,23.975,21.69,207.3,0.461,9.83,746.7,1398.9,112.8,9.97,0.444,13.0,-12.87,43.0
Hunedoara,2022,19.0,3,6.013,36.567,28.813,34.629,30.483,3.061,23.975,22.63,187.3,0.415,10.75,705.4,1616.9,236.8,11.2,0.526,6.0,-15.2,53.0
Hunedoara,2023,18.0,3,6.013,36.567,28.813,34.629,30.483,3.061,23.975,21.37,284.2,0.515,11.17,861.6,1628.0,195.2,12.76,0.461,13.0,-14.69,38.0
Hunedoara,2024,17.0,3,6.013,36.567,28.813,34.629,30.483,3.061,23.975,24.2,171.1,0.423,12.14,616.3,1914.2,137.5,11.0,0.418,20.0,-10.42,33.0
Ialomita,2000,22.0,2,7.3,40.455,10.663,48.874,23.807,2.372,29.663,25.1,39.4,0.346,12.85,240.9,2221.2,69.1,13.32,0.361,2.0,-18.02,56.0
Ialomita,2001,11.0,2,7.3,40.455,10.663,48.874,23.807,2.372,29.663,24.9,100.5,0.364,12.64,305.7,2211.3,70.4,12.59,0.353,20.0,-8.93,42.0
Ialomita,2002,5.0,2,7.3,40.455,10.663,48.874,23.807,2.372,29.663,24.68,127.1,0.372,12.56,449.3,2096.3,168.1,12.76,0.445,4.0,-17.14,39.0
Ialomita,2003,3.0,2,7.3,40.455,10.663,48.874,23.807,2.372,29.663,25.16,71.8,0.363,11.28,471.7,2040.1,216.8,11.4,0.485,11.0,-17.22,55.0
Ialomita,2004,15.0,2,7.3,40.455,10.663,48.874,23.807,2.372,29.663,22.8,209.3,0.436,11.86,556.0,1927.2,91.1,13.36,0.437,10.0,-11.88,52.0
Ialomita,2005,32.0,2,7.3,40.455,10.663,48.874,23.807,2.372,29.663,22.48,318.2,0.493,11.46,861.9,1842.2,259.3,11.96,0.552,6.0,-20.82,50.0
Ialomita,2006,15.0,2,7.3,40.455,10.663,48.874,23.807,2.372,29.663,23.84,168.5,0.423,11.88,507.5,1983.6,84.3,13.3,0.422,10.0,-20.19,50.0
Ialomita,2007,4.0,2,7.3,40.455,10.663,48.874,23.807,2.372,29.663,26.38,122.7,0.37,13.52,503.3,2267.4,194.4,11.71,0.45,15.0,-7.87,29.0
Ialomita,2008,10.0,2,7.3,40.455,10.663,48.874,23.807,2.372,29.663,25.09,81.2,0.38,13.11,379.7,2155.2,98.9,12.92,0.389,8.0,-17.01,49.0
Ialomita,2009,8.0,2,7.3,40.455,10.663,48.874,23.807,2.372,29.663,24.75,149.3,0.392,12.98,528.6,2174.0,126.3,13.72,0.425,4.0,-10.3,42.0
Ialomita,2010,13.0,2,7.3,40.455,10.663,48.874,23.807,2.372,29.663,24.78,233.0,0.462,12.35,709.4,2093.7,129.9,13.89,0.424,2.0,-25.62,40.0
Ialomita,2011,18.0,2,7.3,40.455,10.663,48.874,23.807,2.372,29.663,24.08,168.6,0.418,11.65,432.9,2013.4,48.4,12.04,0.375,22.0,-13.6,52.0
Ialomita,2012,20.0,2,7.3,40.455,10.663,48.874,23.807,2.372,29.663,26.42,92.1,0.399,12.76,606.7,2499.4,88.8,14.79,0.387,4.0,-23.15,57.0
Ialomita,2013,19.0,2,7.3,40.455,10.663,48.874,23.807,2.372,29.663,24.41,191.3,0.423,12.8,585.2,2146.5,171.6,12.93,0.472,5.0,-12.03,43.0
Ialomita,2014,21.0,2,7.3,40.455,10.663,48.874,23.807,2.372,29.663,23.65,205.1,0.453,12.7,685.7,2042.2,139.1,12.47,0.42,11.0,-17.57,34.0
Ialomita,2015,18.0,2,7.3,40.455,10.663,48.874,23.807,2.372,29.663,25.1,133.7,0.4,12.95,583.2,2190.0,206.6,14.02,0.436,4.0,-19.27,42.0
Ialomita,2016,20.0,2,7.3,40.455,10.663,48.874,23.807,2.372,29.663,25.04,134.8,0.402,12.75,557.8,2165.4,165.4,12.33,0.451,8.0,-16.72,33.0
Ialomita,2017,21.0,2,7.3,40.455,10.663,48.874,23.807,2.372,29.663,24.53,214.6,0.436,12.47,648.1,2072.8,168.7,13.53,0.432,4.0,-19.26,51.0
Ialomita,2018,29.0,2,7.3,40.455,10.663,48.874,23.807,2.372,29.663,24.65,221.8,0.439,12.82,533.8,2330.5,77.2,13.37,0.359,11.0,-13.05,43.0
Ialomita,2019,13.0,2,7.3,40.455,10.663,48.874,23.807,2.372,29.663,25.7,130.5,0.393,14.15,387.6,2410.5,82.4,15.56,0.37,2.0,-10.21,46.0
Ialomita,2020,12.0,2,7.3,40.455,10.663,48.874,23.807,2.372,29.663,24.85,129.7,0.392,13.9,449.9,2287.0,114.3,14.57,0.388,9.0,-8.71,40.0
Ialomita,2021,10.0,2,7.3,40.455,10.663,48.874,23.807,2.372,29.663,24.32,223.2,0.468,12.46,654.2,1935.6,105.8,12.75,0.394,7.0,-11.42,32.0
Ialomita,2022,10.0,2,7.3,40.455,10.663,48.874,23.807,2.372,29.663,26.06,106.3,0.37,13.86,334.0,2390.5,93.4,14.76,0.38,1.0,-7.8,40.0
Ialomita,2023,27.0,2,7.3,40.455,10.663,48.874,23.807,2.372,29.663,25.95,122.0,0.384,14.6,482.2,2481.4,137.8,16.24,0.368,7.0,-9.86,25.0
Ialomita,2024,14.0,2,7.3,40.455,10.663,48.874,23.807,2.372,29.663,27.88,84.3,0.358,14.72,449.8,2610.0,165.1,13.38,0.446,13.0,-7.96,30.0
Iasi,2000,10.0,2,6.829,43.252,17.819,38.938,28.529,3.046,27.609,21.99,145.7,0.408,10.62,345.6,1658.9,71.1,10.7,0.407,7.0,-21.39,57.0
Iasi,2001,14.0,2,6.829,43.252,17.819,38.938,28.529,3.046,27.609,22.6,140.5,0.414,9.85,447.7,1690.6,152.5,9.64,0.426,27.0,-10.16,54.0
Iasi,2002,14.0,2,6.829,43.252,17.819,38.938,28.529,3.046,27.609,22.3,175.8,0.42,10.33,422.3,1677.8,135.4,9.72,0.444,13.0,-15.87,48.0
Iasi,2003,15.0,2,6.829,43.252,17.819,38.938,28.529,3.046,27.609,21.72,179.5,0.427,9.08,454.7,1605.1,121.4,9.12,0.448,21.0,-23.07,59.0
Iasi,2004,32.0,2,6.829,43.252,17.819,38.938,28.529,3.046,27.609,20.88,277.2,0.451,9.4,619.0,1413.8,125.0,10.03,0.485,16.0,-16.87,56.0
Iasi,2005,24.0,2,6.829,43.252,17.819,38.938,28.529,3.046,27.609,20.15,302.9,0.518,9.25,740.0,1417.6,102.1,9.92,0.463,18.0,-24.07,57.0
Iasi,2006,25.0,2,6.829,43.252,17.819,38.938,28.529,3.046,27.609,20.73,274.2,0.489,9.23,611.4,1437.7,66.9,10.95,0.449,14.0,-23.77,58.0
Iasi,2007,17.0,2,6.829,43.252,17.819,38.938,28.529,3.046,27.609,24.16,153.1,0.404,11.16,561.5,1838.8,174.4,9.04,0.467,24.0,-15.51,49.0
Iasi,2008,16.0,2,6.829,43.252,17.819,38.938,28.529,3.046,27.609,21.65,239.1,0.464,10.41,631.6,1494.8,114.4,9.96,0.46,15.0,-21.27,53.0
Iasi,2009,17.0,2,6.829,43.252,17.819,38.938,28.529,3.046,27.609,22.03,174.3,0.436,10.31,509.4,1654.3,98.2,11.42,0.425,7.0,-15.82,49.0
Iasi,2010,18.0,2,6.829,43.252,17.819,38.938,28.529,3.046,27.609,22.16,322.0,0.506,9.36,779.0,1551.6,150.7,10.01,0.487,15.0,-28.89,54.0
Iasi,2011,16.0,2,6.829,43.252,17.819,38.938,28.529,3.046,27.609,21.64,182.1,0.446,9.61,428.5,1585.6,55.6,9.42,0.411,33.0,-13.45,57.0
